TIC_ID,label,class_name,source,name,split
260708537,0,planet,planet,,train
123846039,0,planet,planet,,val
339672028,0,planet,planet,,val
192790476,0,planet,planet,,train
134200185,0,planet,planet,,test
307210830,0,planet,planet,,train
281575427,0,planet,planet,,train
164767175,0,planet,planet,,train
73228647,0,planet,planet,,train
441739020,0,planet,planet,,val
299799658,0,planet,planet,,val
147660886,0,planet,planet,,train
262530407,0,planet,planet,,test
258804746,0,planet,planet,,train
268334473,0,planet,planet,,train
85242435,0,planet,planet,,train
377064495,0,planet,planet,,test
178819686,0,planet,planet,,train
428679607,0,planet,planet,,train
27064468,0,planet,planet,,train
288631580,0,planet,planet,,test
8260536,0,planet,planet,,test
376353509,0,planet,planet,,val
42883782,0,planet,planet,,test
159781361,0,planet,planet,,test
174328045,0,planet,planet,,train
407126408,0,planet,planet,,train
287156968,0,planet,planet,,val
172900988,0,planet,planet,,train
50618703,0,planet,planet,,train
281408474,0,planet,planet,,train
382626661,0,planet,planet,,val
150098860,0,planet,planet,,train
286916251,0,planet,planet,,test
306996324,0,planet,planet,,train
232568235,0,planet,planet,,train
219344917,0,planet,planet,,val
142381532,0,planet,planet,,train
40292751,0,planet,planet,,train
44792534,0,planet,planet,,train
139270665,0,planet,planet,,test
392476080,0,planet,planet,,train
58542531,0,planet,planet,,train
274945059,1,eclipsing_binary,eclipsing_binary,,val
465088681,1,eclipsing_binary,eclipsing_binary,,test
259070502,1,eclipsing_binary,eclipsing_binary,,train
338104678,1,eclipsing_binary,eclipsing_binary,,train
346783960,1,eclipsing_binary,eclipsing_binary,,train
270526513,1,eclipsing_binary,eclipsing_binary,,train
242991317,1,eclipsing_binary,eclipsing_binary,,train
165991532,1,eclipsing_binary,eclipsing_binary,,train
39074957,1,eclipsing_binary,eclipsing_binary,,train
407594410,1,eclipsing_binary,eclipsing_binary,,train
286031430,1,eclipsing_binary,eclipsing_binary,,train
299096773,1,eclipsing_binary,eclipsing_binary,,train
320855910,1,eclipsing_binary,eclipsing_binary,,train
73884611,1,eclipsing_binary,eclipsing_binary,,val
71847068,1,eclipsing_binary,eclipsing_binary,,val
199661915,1,eclipsing_binary,eclipsing_binary,,val
25858367,1,eclipsing_binary,eclipsing_binary,,train
358232450,1,eclipsing_binary,eclipsing_binary,,train
141332108,1,eclipsing_binary,eclipsing_binary,,test
102643159,1,eclipsing_binary,eclipsing_binary,,train
1102093577,1,eclipsing_binary,eclipsing_binary,,train
279509403,1,eclipsing_binary,eclipsing_binary,,train
265435357,1,eclipsing_binary,eclipsing_binary,,train
283819432,1,eclipsing_binary,eclipsing_binary,,test
182776916,1,eclipsing_binary,eclipsing_binary,,train
254003502,1,eclipsing_binary,eclipsing_binary,,test
285339013,1,eclipsing_binary,eclipsing_binary,,train
303843296,1,eclipsing_binary,eclipsing_binary,,train
339568213,1,eclipsing_binary,eclipsing_binary,,train
160268882,1,eclipsing_binary,eclipsing_binary,,train
338465029,1,eclipsing_binary,eclipsing_binary,,train
400445441,1,eclipsing_binary,eclipsing_binary,,train
264540478,1,eclipsing_binary,eclipsing_binary,,test
357040925,1,eclipsing_binary,eclipsing_binary,,train
427394772,1,eclipsing_binary,eclipsing_binary,,test
299135660,1,eclipsing_binary,eclipsing_binary,,val
427312571,1,eclipsing_binary,eclipsing_binary,,train
93911780,1,eclipsing_binary,eclipsing_binary,,val
91246422,1,eclipsing_binary,eclipsing_binary,,train
87260967,1,eclipsing_binary,eclipsing_binary,,train
26533207,1,eclipsing_binary,eclipsing_binary,,val
294261093,1,eclipsing_binary,eclipsing_binary,,val
65628544,1,eclipsing_binary,eclipsing_binary,,train
264592553,1,eclipsing_binary,eclipsing_binary,,train
455509774,1,eclipsing_binary,eclipsing_binary,,train
53085065,1,eclipsing_binary,eclipsing_binary,,test
332064670,1,eclipsing_binary,eclipsing_binary,,train
309146836,1,eclipsing_binary,eclipsing_binary,,train
458199516,1,eclipsing_binary,eclipsing_binary,,train
457427613,1,eclipsing_binary,eclipsing_binary,,train
323968843,1,eclipsing_binary,eclipsing_binary,,train
11046410,1,eclipsing_binary,eclipsing_binary,,test
81609273,1,eclipsing_binary,eclipsing_binary,,train
271701447,1,eclipsing_binary,eclipsing_binary,,train
140288359,1,eclipsing_binary,eclipsing_binary,,train
11491822,1,eclipsing_binary,eclipsing_binary,,val
409319605,1,eclipsing_binary,eclipsing_binary,,val
260131665,1,eclipsing_binary,eclipsing_binary,,train
420116962,1,eclipsing_binary,eclipsing_binary,,train
279640088,1,eclipsing_binary,eclipsing_binary,,train
207511576,1,eclipsing_binary,eclipsing_binary,,train
393819751,1,eclipsing_binary,eclipsing_binary,,val
436103335,1,eclipsing_binary,eclipsing_binary,,train
379783522,1,eclipsing_binary,eclipsing_binary,,train
424719589,1,eclipsing_binary,eclipsing_binary,,test
440676745,1,eclipsing_binary,eclipsing_binary,,train
1883519478,1,eclipsing_binary,eclipsing_binary,,train
181862539,1,eclipsing_binary,eclipsing_binary,,train
426588729,1,eclipsing_binary,eclipsing_binary,,train
469924870,1,eclipsing_binary,eclipsing_binary,,train
258314976,1,eclipsing_binary,eclipsing_binary,,train
397361078,1,eclipsing_binary,eclipsing_binary,,train
470358759,1,eclipsing_binary,eclipsing_binary,,train
341029467,1,eclipsing_binary,eclipsing_binary,,train
50897998,1,eclipsing_binary,eclipsing_binary,,train
365198355,1,eclipsing_binary,eclipsing_binary,,train
139825840,1,eclipsing_binary,eclipsing_binary,,train
62702862,1,eclipsing_binary,eclipsing_binary,,train
229804573,1,eclipsing_binary,eclipsing_binary,,test
70442570,1,eclipsing_binary,eclipsing_binary,,test
435715608,1,eclipsing_binary,eclipsing_binary,,train
149861542,1,eclipsing_binary,eclipsing_binary,,train
453012065,1,eclipsing_binary,eclipsing_binary,,train
93997745,1,eclipsing_binary,eclipsing_binary,,train
275259749,1,eclipsing_binary,eclipsing_binary,,train
322650462,1,eclipsing_binary,eclipsing_binary,,train
103566595,1,eclipsing_binary,eclipsing_binary,,train
282270717,1,eclipsing_binary,eclipsing_binary,,train
169815759,1,eclipsing_binary,eclipsing_binary,,train
236973844,1,eclipsing_binary,eclipsing_binary,,train
168384614,1,eclipsing_binary,eclipsing_binary,,val
129538133,1,eclipsing_binary,eclipsing_binary,,train
172171873,1,eclipsing_binary,eclipsing_binary,,test
396903513,1,eclipsing_binary,eclipsing_binary,,train
409455615,1,eclipsing_binary,eclipsing_binary,,val
11799874,1,eclipsing_binary,eclipsing_binary,,test
126586580,1,eclipsing_binary,eclipsing_binary,,test
323292655,1,eclipsing_binary,eclipsing_binary,,val
11799872,1,eclipsing_binary,eclipsing_binary,,val
306410072,1,eclipsing_binary,eclipsing_binary,,train
148158540,1,eclipsing_binary,eclipsing_binary,,val
661540044,1,eclipsing_binary,eclipsing_binary,,train
181463644,1,eclipsing_binary,eclipsing_binary,,train
60658382,1,eclipsing_binary,eclipsing_binary,,train
63315565,1,eclipsing_binary,eclipsing_binary,,test
56332484,1,eclipsing_binary,eclipsing_binary,,train
66563761,1,eclipsing_binary,eclipsing_binary,,train
394508465,1,eclipsing_binary,eclipsing_binary,,train
22937402,1,eclipsing_binary,eclipsing_binary,,train
120258315,1,eclipsing_binary,eclipsing_binary,,train
123042728,1,eclipsing_binary,eclipsing_binary,,train
91638523,1,eclipsing_binary,eclipsing_binary,,train
123153249,1,eclipsing_binary,eclipsing_binary,,train
30562668,1,eclipsing_binary,eclipsing_binary,,train
301956407,1,eclipsing_binary,eclipsing_binary,,train
455463415,1,eclipsing_binary,eclipsing_binary,,train
394728064,1,eclipsing_binary,eclipsing_binary,,train
59091000,1,eclipsing_binary,eclipsing_binary,,train
150284425,1,eclipsing_binary,eclipsing_binary,,train
214299836,1,eclipsing_binary,eclipsing_binary,,test
243475355,1,eclipsing_binary,eclipsing_binary,,test
302771290,1,eclipsing_binary,eclipsing_binary,,train
59739922,1,eclipsing_binary,eclipsing_binary,,train
169168102,1,eclipsing_binary,eclipsing_binary,,train
50758245,1,eclipsing_binary,eclipsing_binary,,val
147026702,1,eclipsing_binary,eclipsing_binary,,train
140066660,1,eclipsing_binary,eclipsing_binary,,val
32268776,1,eclipsing_binary,eclipsing_binary,,train
340110295,1,eclipsing_binary,eclipsing_binary,,train
53292822,1,eclipsing_binary,eclipsing_binary,,train
177631209,1,eclipsing_binary,eclipsing_binary,,val
441422527,1,eclipsing_binary,eclipsing_binary,,train
270622446,1,eclipsing_binary,eclipsing_binary,,train
146039664,1,eclipsing_binary,eclipsing_binary,,test
410418820,1,eclipsing_binary,eclipsing_binary,,train
2236015,1,eclipsing_binary,eclipsing_binary,,train
449650980,1,eclipsing_binary,eclipsing_binary,,train
37435039,1,eclipsing_binary,eclipsing_binary,,val
259901124,1,eclipsing_binary,eclipsing_binary,,train
370960295,1,eclipsing_binary,eclipsing_binary,,test
38125059,1,eclipsing_binary,eclipsing_binary,,train
391051349,1,eclipsing_binary,eclipsing_binary,,test
457173024,1,eclipsing_binary,eclipsing_binary,,val
268944966,1,eclipsing_binary,eclipsing_binary,,train
353129911,1,eclipsing_binary,eclipsing_binary,,val
121945407,1,eclipsing_binary,eclipsing_binary,,val
365089053,1,eclipsing_binary,eclipsing_binary,,test
150442264,1,eclipsing_binary,eclipsing_binary,,train
428102518,1,eclipsing_binary,eclipsing_binary,,train
44222598,1,eclipsing_binary,eclipsing_binary,,train
290476605,1,eclipsing_binary,eclipsing_binary,,train
339566276,1,eclipsing_binary,eclipsing_binary,,train
357358259,1,eclipsing_binary,eclipsing_binary,,train
188512866,1,eclipsing_binary,eclipsing_binary,,train
296449358,1,eclipsing_binary,eclipsing_binary,,train
282925798,1,eclipsing_binary,eclipsing_binary,,train
24733359,1,eclipsing_binary,eclipsing_binary,,val
135443051,1,eclipsing_binary,eclipsing_binary,,val
348517784,1,eclipsing_binary,eclipsing_binary,,train
388843945,1,eclipsing_binary,eclipsing_binary,,train
159636127,1,eclipsing_binary,eclipsing_binary,,test
49418981,1,eclipsing_binary,eclipsing_binary,,train
418295363,1,eclipsing_binary,eclipsing_binary,,train
18028547,1,eclipsing_binary,eclipsing_binary,,train
266394699,1,eclipsing_binary,eclipsing_binary,,train
173710176,1,eclipsing_binary,eclipsing_binary,,train
664915372,1,eclipsing_binary,eclipsing_binary,,val
341258182,1,eclipsing_binary,eclipsing_binary,,train
231048083,1,eclipsing_binary,eclipsing_binary,,train
172529744,1,eclipsing_binary,eclipsing_binary,,test
275658545,1,eclipsing_binary,eclipsing_binary,,val
190390679,1,eclipsing_binary,eclipsing_binary,,train
26432264,1,eclipsing_binary,eclipsing_binary,,train
294327312,1,eclipsing_binary,eclipsing_binary,,train
270371961,1,eclipsing_binary,eclipsing_binary,,train
141148940,1,eclipsing_binary,eclipsing_binary,,train
125958765,1,eclipsing_binary,eclipsing_binary,,test
55404385,1,eclipsing_binary,eclipsing_binary,,train
84342725,1,eclipsing_binary,eclipsing_binary,,train
371066950,1,eclipsing_binary,eclipsing_binary,,val
384812248,1,eclipsing_binary,eclipsing_binary,,train
24400247,1,eclipsing_binary,eclipsing_binary,,test
410359089,1,eclipsing_binary,eclipsing_binary,,val
14948284,1,eclipsing_binary,eclipsing_binary,,train
63454475,1,eclipsing_binary,eclipsing_binary,,train
393639812,1,eclipsing_binary,eclipsing_binary,,test
8669966,1,eclipsing_binary,eclipsing_binary,,val
1981621672,1,eclipsing_binary,eclipsing_binary,,test
27112021,1,eclipsing_binary,eclipsing_binary,,train
377506471,1,eclipsing_binary,eclipsing_binary,,test
5205367,1,eclipsing_binary,eclipsing_binary,,train
125267683,1,eclipsing_binary,eclipsing_binary,,train
278413303,1,eclipsing_binary,eclipsing_binary,,train
191769621,1,eclipsing_binary,eclipsing_binary,,train
442918617,1,eclipsing_binary,eclipsing_binary,,train
234933888,1,eclipsing_binary,eclipsing_binary,,train
291145873,1,eclipsing_binary,eclipsing_binary,,val
128886984,1,eclipsing_binary,eclipsing_binary,,train
366557556,1,eclipsing_binary,eclipsing_binary,,train
49547177,1,eclipsing_binary,eclipsing_binary,,train
290348382,2,blend,blend,,train
90919952,2,blend,blend,,test
143257766,2,blend,blend,,val
24094603,2,blend,blend,,train
304774444,2,blend,blend,,test
405862830,2,blend,blend,,test
269450900,2,blend,blend,,train
425721385,2,blend,blend,,val
91576611,2,blend,blend,,train
267489265,2,blend,blend,,test
69997672,2,blend,blend,,train
122220263,2,blend,blend,,train
110428269,2,blend,blend,,train
320525204,2,blend,blend,,test
159510109,2,blend,blend,,train
284450803,2,blend,blend,,train
160268701,2,blend,blend,,train
350995812,2,blend,blend,,val
21755546,2,blend,blend,,train
288391628,2,blend,blend,,test
161450762,2,blend,blend,,train
117256577,2,blend,blend,,train
147576037,2,blend,blend,,train
379931600,2,blend,blend,,train
48188920,2,blend,blend,,train
89510024,2,blend,blend,,val
16102323,2,blend,blend,,train
138361973,2,blend,blend,,val
232967666,2,blend,blend,,train
41330864,2,blend,blend,,val
294176967,2,blend,blend,,test
101929303,2,blend,blend,,val
1717732429,2,blend,blend,,train
30329585,2,blend,blend,,val
169177766,2,blend,blend,,train
359496368,2,blend,blend,,train
341544930,2,blend,blend,,train
258777137,2,blend,blend,,train
83210867,2,blend,blend,,val
289539327,2,blend,blend,,train
15247229,2,blend,blend,,test
237185205,2,blend,blend,,train
89643259,2,blend,blend,,val
24364065,2,blend,blend,,train
288185138,2,blend,blend,,train
327017634,2,blend,blend,,val
308034948,2,blend,blend,,test
33878688,2,blend,blend,,train
399144800,2,blend,blend,,train
382437043,2,blend,blend,,train
233684822,2,blend,blend,,train
237200747,2,blend,blend,,test
274662200,2,blend,blend,,val
199688472,2,blend,blend,,train
229536616,2,blend,blend,,train
258777134,2,blend,blend,,train
185405474,2,blend,blend,,test
186000935,2,blend,blend,,train
232679662,2,blend,blend,,val
233735068,2,blend,blend,,train
277014266,2,blend,blend,,train
287190564,2,blend,blend,,train
294179389,2,blend,blend,,test
405904232,2,blend,blend,,train
11111899,2,blend,blend,,train
136848581,2,blend,blend,,train
137284119,2,blend,blend,,train
15565627,2,blend,blend,,test
165523947,2,blend,blend,,train
167098530,2,blend,blend,,train
195199644,2,blend,blend,,train
256886630,2,blend,blend,,train
266688542,2,blend,blend,,train
274942910,2,blend,blend,,train
275111900,2,blend,blend,,train
330332501,2,blend,blend,,train
345996087,2,blend,blend,,train
357457104,2,blend,blend,,train
387664866,2,blend,blend,,train
387664868,2,blend,blend,,train
42123111,2,blend,blend,,train
89759617,2,blend,blend,,train
92783821,2,blend,blend,,train
233681149,2,blend,blend,,train
233390838,2,blend,blend,,train
256621916,2,blend,blend,,train
358631536,2,blend,blend,,train
1400770435,2,blend,blend,,train
229770036,2,blend,blend,,train
279177746,2,blend,blend,,train
365683032,2,blend,blend,,val
357972447,2,blend,blend,,train
275501623,2,blend,blend,,train
416624606,2,blend,blend,,train
330468175,2,blend,blend,,val
230017325,2,blend,blend,,train
367099243,2,blend,blend,,train
120602501,2,blend,blend,,train
129539786,2,blend,blend,,train
136971594,2,blend,blend,,train
155005217,2,blend,blend,,val
155114483,2,blend,blend,,test
164150539,2,blend,blend,,test
190430205,2,blend,blend,,train
190442486,2,blend,blend,,train
190743990,2,blend,blend,,val
240613164,2,blend,blend,,train
249812036,2,blend,blend,,val
274170255,2,blend,blend,,train
313506357,2,blend,blend,,train
328167090,2,blend,blend,,train
329864959,2,blend,blend,,val
343442463,2,blend,blend,,train
365389353,2,blend,blend,,train
389182138,2,blend,blend,,train
416987878,2,blend,blend,,train
430528566,2,blend,blend,,train
431156009,2,blend,blend,,val
468472950,2,blend,blend,,train
468845640,2,blend,blend,,val
64553698,2,blend,blend,,test
66783360,2,blend,blend,,train
258801269,2,blend,blend,,train
259126549,2,blend,blend,,train
259129875,2,blend,blend,,train
328750515,2,blend,blend,,train
387834907,2,blend,blend,,test
329277372,2,blend,blend,,test
346418409,2,blend,blend,,val
418959198,2,blend,blend,,train
128501004,2,blend,blend,,train
2041563029,2,blend,blend,,val
377304435,2,blend,blend,,train
17005768,2,blend,blend,,train
421308357,2,blend,blend,,train
335483600,2,blend,blend,,train
197650870,2,blend,blend,,train
452803785,2,blend,blend,,train
67309890,2,blend,blend,,train
233541860,2,blend,blend,,val
354594208,2,blend,blend,,test
431148743,2,blend,blend,,train
384045439,2,blend,blend,,val
371673488,2,blend,blend,,test
316402246,2,blend,blend,,train
414870287,2,blend,blend,,train
377420580,2,blend,blend,,train
329145325,2,blend,blend,,train
410528770,2,blend,blend,,val
428065977,2,blend,blend,,train
326114850,2,blend,blend,,train
331034236,2,blend,blend,,train
64836837,2,blend,blend,,train
430677414,2,blend,blend,,test
415741431,2,blend,blend,,train
272828463,2,blend,blend,,train
377739433,2,blend,blend,,train
376682699,2,blend,blend,,train
434718964,2,blend,blend,,train
269509393,2,blend,blend,,train
270238522,2,blend,blend,,train
470709084,2,blend,blend,,train
455962313,2,blend,blend,,val
272049972,2,blend,blend,,train
269238073,2,blend,blend,,train
366074069,2,blend,blend,,train
367102581,2,blend,blend,,val
387413037,2,blend,blend,,train
314338017,2,blend,blend,,train
276380902,2,blend,blend,,train
313761775,2,blend,blend,,train
312259170,2,blend,blend,,val
312469860,2,blend,blend,,train
354600221,2,blend,blend,,val
420288086,2,blend,blend,,test
445137888,2,blend,blend,,train
252636888,2,blend,blend,,test
318746829,2,blend,blend,,train
319068154,2,blend,blend,,test
431585347,2,blend,blend,,train
127425841,2,blend,blend,,train
409520860,2,blend,blend,,train
191146556,2,blend,blend,,train
241065596,2,blend,blend,,train
326919774,2,blend,blend,,test
441732151,2,blend,blend,,train
405794804,2,blend,blend,,train
320506985,2,blend,blend,,train
117322779,2,blend,blend,,train
245462406,2,blend,blend,,train
249862365,2,blend,blend,,test
256414077,2,blend,blend,,train
259151170,2,blend,blend,,train
284050395,2,blend,blend,,train
285666479,2,blend,blend,,train
285674856,2,blend,blend,,train
285677945,2,blend,blend,,val
292321872,2,blend,blend,,train
307111282,2,blend,blend,,test
316254876,2,blend,blend,,train
304100538,3,other,other,,train
295541511,3,other,other,,val
80166433,3,other,other,,test
198213332,3,other,other,,val
89389197,3,other,other,,test
202563254,3,other,other,,val
459970307,3,other,other,,test
13419950,3,other,other,,train
375542276,3,other,other,,val
302518439,3,other,other,,train
230088370,3,other,other,,train
372757221,3,other,other,,train
112026224,3,other,other,,test
69068526,3,other,other,,test
92677094,3,other,other,,train
467666275,3,other,other,,val
287776397,3,other,other,,val
364393429,3,other,other,,train
273985865,3,other,other,,train
30037565,3,other,other,,train
50312495,3,other,other,,val
389924075,3,other,other,,train
451606970,3,other,other,,test
453260209,3,other,other,,train
141527965,3,other,other,,test
248092710,3,other,other,,train
294781547,3,other,other,,val
294981566,3,other,other,,train
374997123,3,other,other,,train
150428703,3,other,other,,val
177115354,3,other,other,,test
154716798,3,other,other,,val
198212955,3,other,other,,train
288132261,3,other,other,,train
356311210,3,other,other,,train
365938305,3,other,other,,train
406672232,3,other,other,,train
416195870,3,other,other,,val
198241702,3,other,other,,val
459969957,3,other,other,,test
153949511,3,other,other,,val
230017324,3,other,other,,val
232971294,3,other,other,,train
352764091,3,other,other,,train
198186769,3,other,other,,train
202504234,3,other,other,,test
441797803,3,other,other,,train
167092385,3,other,other,,train
167403519,3,other,other,,train
160487753,3,other,other,,train
233953967,3,other,other,,train
372264750,3,other,other,,test
277566483,3,other,other,,train
277447970,3,other,other,,train
395142888,3,other,other,,test
26880783,3,other,other,,train
275722992,3,other,other,,test
353038705,3,other,other,,train
352239069,3,other,other,,train
119700084,3,other,other,,train
148782377,3,other,other,,train
256783784,3,other,other,,test
138588540,3,other,other,,train
153976959,3,other,other,,train
154383539,3,other,other,,train
233617847,3,other,other,,val
233951353,3,other,other,,val
259172391,3,other,other,,test
294471966,3,other,other,,train
356158613,3,other,other,,train
294179385,3,other,other,,train
229944666,3,other,other,,train
237086564,3,other,other,,test
431514478,3,other,other,,val
252616865,3,other,other,,train
53875855,3,other,other,,train
202375913,3,other,other,,test
327579226,3,other,other,,train
345143460,3,other,other,,train
173612049,3,other,other,,train
177244357,3,other,other,,train
455791689,3,other,other,,train
194203348,3,other,other,,train
288348498,3,other,other,,train
241040309,3,other,other,,train
241076290,3,other,other,,train
249945230,3,other,other,,train
251384275,3,other,other,,test
445144327,3,other,other,,val
50120414,3,other,other,,train
67418624,3,other,other,,train
219776325,3,other,other,,test
322054600,3,other,other,,train
378291076,3,other,other,,train
387260717,3,other,other,,test
422923265,3,other,other,,train
298647682,3,other,other,,val
156724719,3,other,other,,train
258829450,3,other,other,,train
266500992,3,other,other,,train
353782445,3,other,other,,train
81831095,3,other,other,,train
87090944,3,other,other,,test
321041369,3,other,other,,train
85031598,3,other,other,,train
102672709,3,other,other,,val
103448870,3,other,other,,val
288636342,3,other,other,,train
1884091865,3,other,other,,train
190223929,3,other,other,,test
22705558,3,other,other,,train
274215536,3,other,other,,val
453387619,3,other,other,,test
230377505,3,other,other,,val
29119552,3,other,other,,train
15863518,3,other,other,,train
149833117,3,other,other,,train
293617835,3,other,other,,test
241225337,3,other,other,,train
470987100,3,other,other,,train
224596152,3,other,other,,test
365673804,3,other,other,,train
233009109,3,other,other,,train
174041208,3,other,other,,train
198206613,3,other,other,,train
232650365,3,other,other,,train
233071822,3,other,other,,train
233071926,3,other,other,,train
237099296,3,other,other,,train
332477926,3,other,other,,train
367753709,3,other,other,,train
424391516,3,other,other,,train
435680451,3,other,other,,train
1551345500,3,other,other,,train
272672133,3,other,other,,train
160045097,3,other,other,,train
278683844,3,other,other,,train
219338557,3,other,other,,train
265612438,3,other,other,,test
260985861,3,other,other,,train
129637892,3,other,other,,train
348770361,3,other,other,,train
147203645,3,other,other,,train
149990841,3,other,other,,train
369457671,3,other,other,,val
394698182,3,other,other,,val
309257814,3,other,other,,train
270341214,3,other,other,,train
234519192,3,other,other,,train
281781375,3,other,other,,train
314865962,3,other,other,,train
234345288,3,other,other,,train
167415965,3,other,other,,test
231912935,3,other,other,,train
47525799,3,other,other,,train
415969908,3,other,other,,val
280095254,3,other,other,,train
101948569,3,other,other,,train
154618248,3,other,other,,train
201793781,3,other,other,,test
179985715,3,other,other,,train
322063810,3,other,other,,train
219253008,3,other,other,,train
122613513,3,other,other,,train
42054565,3,other,other,,train
38696105,3,other,other,,train
47316976,3,other,other,,train
201292545,3,other,other,,train
316769613,3,other,other,,val
198077394,3,other,other,,train
13023378,3,other,other,,test
224271611,3,other,other,,train
47425697,3,other,other,,train
175482273,3,other,other,,val
280097543,3,other,other,,test
238059180,3,other,other,,train
189013224,3,other,other,,test
259592689,3,other,other,,train
468880077,3,other,other,,train
14091704,3,other,other,,test
64071894,3,other,other,,train
420049884,3,other,other,,val
100608026,3,other,other,,train
156987351,3,other,other,,val
31852980,3,other,other,,train
19025965,3,other,other,,train
19519368,3,other,other,,train
264979636,3,other,other,,train
148479278,3,other,other,,train
71512186,3,other,other,,train
309791156,3,other,other,,train
238004786,3,other,other,,train
161477033,3,other,other,,train
55488511,3,other,other,,val
405454160,3,other,other,,val
